source,author,title,description,category1,coverage,url
Fox Sports,,Report: Taylor Swift hosted watch party for Chiefs significant others Sunday,Taylor Swift reportedly hosted a watch party to root on rumored boyfriend Travis Kelce as the Chiefs took on the Dolphins in Germany last Sunday.,Relationship,,https://www.foxsports.com/stories/nfl/report-taylor-swift-hosted-watch-party-for-chiefs-significant-others-sunday
Fox Sports,,Travis Kelce's dad says he's impressed by Taylor Swift after meeting pop star,"Despite Travis Kelce joking that his father meeting Taylor Swift was ""terrifying,"" Ed Kelce reportedly had a great first impression of the pop star.",Relationship,,https://www.foxsports.com/stories/nfl/travis-kelces-dad-says-hes-impressed-by-taylor-swift-after-meeting-pop-star
Fox Sports,,Will Taylor Swift be at the Chiefs’ game in Germany? Travis Kelce wouldn’t say,Travis Kelce declined to discuss Taylor Swift’s status for the Chiefs' game Sunday in Germany — but left the door open.,Relationship,,https://www.foxsports.com/stories/nfl/will-taylor-swift-be-at-the-chiefs-game-in-germany-travis-kelce-wouldnt-say
Fox Sports,,Travis Kelce dazzled in Week 7. Is he 'showing off' for Taylor Swift?,"Travis Kelce had a huge 179-yard performance in Week 7, making some NFL fans wonder if he's ""showing off"" for Taylor Swift. And maybe that's a good thing.",Relationship,,https://www.foxsports.com/stories/nfl/travis-kelce-dazzles-in-week-7-is-he-showing-off-for-taylor-swift
Fox Sports,,Chiefs' Travis Kelce joins Jason Kelce on 'A Philly Special Christmas' single,"Travis Kelce joined his brother, Jason, to sing a holiday song for the second edition of the album ""A Philly Special Christmas.""",Relationship,,https://www.foxsports.com/stories/nfl/chiefs-travis-kelce-joins-jason-kelce-on-a-philly-special-christmas-single
Fox Sports,,Chiefs and Patriots compete for fans and influence in Germany ahead of games in Frankfurt,Both the Patriots and the Chiefs are looking to gain bigger followings in Germany leading up to their international match in Frankfurt.,Relationship,,https://www.foxsports.com/stories/nfl/chiefs-and-patriots-compete-for-fans-and-influence-in-germany-ahead-of-games-in-frankfurt
Fox Sports,,Travis Kelce calls Chiefs' loss to Broncos 'embarrassing',"Travis Kelce did not hold back when discussing the Chiefs' loss to the Broncos on his podcast, placing blame on the offense.",Relationship,,https://www.foxsports.com/stories/nfl/travis-kelce-says-chiefs-loss-to-broncos-was-embarrassing
Fox Sports,,What we learned in NFL Week 7: Lamar Jackson as MVP frontrunner; Travis Kelce's immense value,"Lamar Jackson is an MVP frontrunner, Travis Kelce showed why he's as valuable to his team as any pass-catcher in the NFL — and that's just a small part of what we learned in Week 7.",Relationship,,https://www.foxsports.com/stories/nfl/what-we-learned-in-nfl-week-7-lamar-jackson-as-mvp-frontrunner-travis-kelces-immense-value
Fox Sports,Patrick Everson,Sportsbooks win big via Patriots upset; college bettors fall flat with USC loss,"Sportsbooks won big in NFL Week 7, as the Patriots' shocking outright win over the Bills blew up parlays, Patrick Everson reports.",Relationship,,https://www.foxsports.com/stories/nfl/sportsbooks-win-big-via-patriots-upset-college-bettors-fall-flat-with-usc-loss
NBC News,Minyvonne Burke,Travis Kelce says he may have had 'a little bit of a clue' about Taylor Swift changing 'Karma' lyrics,"Kansas City Chiefs tight end Travis Kelce said he may have had ""a little bit of a clue"" that Taylor Swift would swap out the lyrics in her song ""Karma"" to reference their budding romance.",Relationship,,https://www.nbcnews.com/pop-culture/pop-culture-news/travis-kelce-says-may-little-bit-clue-taylor-swift-changing-karma-lyri-rcna125278
NBC News,"Drew Weisholtz, TODAY",Patrick Mahomes says he’s worn the same pair of underwear every game since his first NFL season,Travis Kelce spent the Kansas City Chiefs’ bye week carousing through South America with Taylor Swift.,Relationship,,https://www.nbcnews.com/news/us-news/patrick-mahomes-says-s-worn-pair-underwear-every-game-first-nfl-season-rcna125083
NBC News,"Ariana Brockington, TODAY",Taylor Swift kisses Travis Kelce on the cheek in Instagram photo,Taylor Swift and Travis Kelce are getting just a little bit more cozy in a new snap that has fans buzzing.,Relationship,,https://www.nbcnews.com/pop-culture/pop-culture-news/taylor-swift-kisses-travis-kelce-cheek-instagram-photo-rcna121784
NBC News,Angela Yang,Travis Kelce reacts to Taylor Swift changing 'Karma' lyrics to reference the Chiefs,Kansas City Chiefs tight end Travis Kelce appeared just as surprised as concertgoers when he received an onstage shoutout from Taylor Swift during her Eras Tour show in Argentina.,Relationship,,https://www.nbcnews.com/pop-culture/celebrity/travis-kelce-reacts-taylor-swift-karma-lyric-change-rcna124807
NBC News,Elizabeth Both and Annie Hill,Gaza's main hospital 'no longer functioning' and Tim Scott suspends campaign: Morning Rundown,Get everything you need to know to start your day. Sign up to get the Morning Rundown newsletter to your email inbox.,Relationship,,https://www.nbcnews.com/news/november-13-2023-morning-rundown-rcna124846
NBC News,Rebecca Cohen and Katie Distler,"Taylor Swift's headed to Argentina for her Eras Tour — Travis Kelce plans to be there, too","Taylor Swift has been on the sidelines rooting Travis Kelce on while he works, and now, he's expected to travel to Argentina as her Eras Tour resumes.",Relationship,,https://www.nbcnews.com/pop-culture/celebrity/taylor-swift-travis-kelce-argentina-eras-tour-rcna124327
NBC News,"Drew Weisholtz, TODAY",Travis Kelce reacts to fans joking he pushed Taylor Swift’s security guard aside,Travis Kelce is clearing the air about whether he got a little too handsy with security while out with rumored girlfriend Taylor Swift last weekend in New York City.,Relationship,,https://www.nbcnews.com/pop-culture/pop-culture-news/travis-kelce-reacts-fans-joking-pushed-taylor-swifts-security-guard-rcna121018
NBC News,Angela Yang,How Taylor Swift and Travis Kelce are inspiring people to raise their dating standards,It’s a love story that people just want to say yes to: Taylor Swift and Travis Kelce — who have been rumored to be dating since September — are inspiring people to step up their own dating expectations.,Relationship,,https://www.nbcnews.com/pop-culture/celebrity/taylor-swift-travis-kelce-relationship-raising-dating-standards-rcna124991
Newsweek,Thomas Westerholm,Andy Reid Loves Having Taylor Swift Around Travis Kelce and the Chiefs,"Chiefs coach Andy Reid wants Taylor Swift around the team ""all she wants"" as the relationship between Swift and star tight end Travis Kelce heats up.",Relationship,,https://www.newsweek.com/chiefs-coach-andy-reid-loves-having-taylor-swift-around-travis-kelce-1836956
Newsweek,Billie Schwab Dunn,Photos of Travis Kelce and Taylor Swift's Incredible $6M Kansas Mansion,"Kelce's multi-million dollar purchase, which features six bedrooms, comes as his relationship with pop superstar Taylor Swift heats up.",Relationship,,https://www.newsweek.com/travis-kelce-taylor-swift-kansas-mansion-photos-1841067
Newsweek,Billie Schwab Dunn,Taylor Swift and Brittany Mahomes' Budding Friendship,"The friendship between Taylor Swift and Brittany Mahomes, wife of Kansas City Chiefs player Patrick Mahomes, is making headlines. Now, they have a handshake.",Relationship,,https://www.newsweek.com/taylor-swift-brittany-mahomes-budding-friendship-1837216
Newsweek,Thomas Westerholm,Travis Kelce Reportedly Bought a $6 Million Mansion 'For Privacy',"As Travis Kelce and Taylor Swift continue to dominate headlines, Kelce reportedly purchased an expensive mansion in a gated community for additional privacy.",Relationship,,https://www.newsweek.com/travis-kelce-reportedly-bought-6-million-mansion-privacy-1836215
Newsweek,Thomas Westerholm,"Travis Kelce Talks About Date With Taylor Swift, 'Electric' SNL Appearance","Chiefs star Travis Kelce called his Saturday Night Live appearance ""electric"" and talked about his date with Taylor Swift on the New Heights podcast.",Relationship,,https://www.newsweek.com/taylor-kelce-talks-about-electric-snl-appearance-date-taylor-swift-1835850
Newsweek,Thomas Westerholm,"Travis Kelce, Taylor Swift Timeline: How Kelce Played Since Going Public",Travis Kelce and Taylor Swift started making headlines in July. How has the Kansas City Chiefs star performed since the couple went public?,Relationship,,https://www.newsweek.com/travis-kelce-taylor-swift-timeline-how-he-played-since-going-public-1836592
Newsweek,Billie Schwab Dunn,What Travis Kelce's Parents Have Said About Taylor Swift,The relationship between Swift and Kelce has captivated pop fans and sports aficionados alike and now Kelce's parents have shared their thoughts.,Relationship,,https://www.newsweek.com/travis-kelces-parents-thoughts-taylor-swift-1837340
Newsweek,Sophie Lloyd,"Video of Taylor Swift, Patrick Mahomes' Wife Sparks Outrage","The singer was spotted hanging with Brittany Mahomes, but their friendship ignited a surprising amount of uproar amongst football fans.",Relationship,,https://www.newsweek.com/taylor-swift-patrick-mahomes-wife-brittany-sparks-outrage-1836802
Newsweek,Sophie Lloyd,Jimmy Kimmel Mocks Taylor Swift-Brittany Mahomes Handshake,"The pop star's ""secret handshake"" with Brittany Mahomes—wife of Kansas City Chiefs quarterback Patrick Mahomes—took over the internet during Sunday's game.",Relationship,,https://www.newsweek.com/jimmy-kimmel-mocks-taylor-swift-brittany-mahomes-handshake-1837173
Newsweek,Jamie Body,Travis Kelce's Sweet Bonding Moment With Taylor Swift's Dad,"Travis Kelce and Taylor Swift are the talk of the football and music worlds, with Travis recently getting close to her dad Scott while in Argentina.",Relationship,,https://www.newsweek.com/travis-kelce-sweet-bond-taylor-swift-dad-scott-1843967
Newsweek,Thomas Westerholm,Travis Kelce Roasted by Social Media Users for His Trademark Filings,The Kansas City Chiefs star might have spotted a few business opportunities as his relationship with Taylor Swift raises his profile.,Relationship,,https://www.newsweek.com/travis-kelce-roasted-social-media-users-trademark-filings-1840876
Newsweek,Billie Schwab Dunn,Gigi Hadid Breaks Silence on Taylor Swift's Romance With Travis Kelce,Gigi Hadid has denied she doesn't approve of Taylor Swift's relationship with football star Travis Kelce moving so fast.,Relationship,,https://www.newsweek.com/gigi-hadid-taylor-swift-travis-kelce-relationship-rumor-1843547
Newsweek,Billie Schwab Dunn,Taylor Swift's Friendship With Brittany Mahomes Sparks Backlash,"Brittany Mahomes has faced criticism online after she backed her brother-in-law, who has been accused of sexual assault.",Relationship,,https://www.newsweek.com/taylor-swift-brittany-mahomes-friendship-sparks-backlash-1841116
Newsweek,Thomas Westerholm,Broncos Troll Chiefs by Playing Taylor Swift in Arena After Big Win,"After their big win, the Denver Broncos used a Swift song to take a swipe against Swift's boyfriend, Travis Kelce, and his Kansas City Chiefs.",Relationship,,https://www.newsweek.com/broncos-troll-chiefs-playing-taylor-swift-arena-after-big-win-1839135
Newsweek,Thomas Westerholm,Travis Kelce Addresses Whether He Is in Love With Taylor Swift,The Kansas City Chiefs star kept his cards close to the vest when a reporter in Germany asked him about his feelings for Swift.,Relationship,,https://www.newsweek.com/travis-kelce-addresses-whether-he-love-taylor-swift-1840808
Newsweek,Thomas Westerholm,Travis Kelce Reportedly Will Travel to Argentina to Visit Taylor Swift,The Kansas City Chiefs star will use the team's bye week to visit Swift during the international leg of her Eras Tour.,Relationship,,https://www.newsweek.com/travis-kelce-reportedly-will-travel-argentina-visit-taylor-swift-1842378
Newsweek,Thomas Westerholm,Andy Reid Says Opposing Coaches Don't Call Him About Taylor Swift,"The Kansas City Chiefs coach said he is happy that star tight end Travis Kelce has ""found somebody he likes.""",Relationship,,https://www.newsweek.com/andy-reid-opposing-coaches-dont-call-him-about-taylor-swift-1843672
Newsweek,Sophie Lloyd,Travis Kelce's Brother Highlights the Dark Side of Taylor Swift Romance,"The media storm surrounding his brother and the behavior of the paparazzi is raising ""alarms"" for the football star's brother Jason Kelce.",Relationship,,https://www.newsweek.com/travis-kelce-brother-jason-kelce-dark-side-taylor-swift-romance-1838235
Newsweek,Billie Schwab Dunn,Harry Styles Made a Big Change and Fans Are Shaken,"Fans have taken to X, formerly known as Twitter, to share their heartbreak over the singer's shock decision.",Relationship,,https://www.newsweek.com/harry-styles-big-change-shakes-fans-1842580
Newsweek,Sophie Lloyd,Brutal Travis and Jason Kelce Comparison Goes Viral,"Jason Kelce was a finalist for People Magazine's ""Sexiest Man of the Year"" 2023, while brother Travis Kelce didn't make list.",Relationship,,https://www.newsweek.com/travis-jason-kelce-comparison-viral-1843209
Newsweek,Joe Kozlowski,Former Chiefs GM Scott Pioli Provides Valuable Perspective on Travis Kelce,"Should No. 87 fall flat in his next game, there will be plenty of critical comments about his international escapade to Taylor Swift's show.",Relationship,,https://www.newsweek.com/former-chiefs-gm-scott-pioli-provides-perspective-travis-kelce-1843945
Newsweek,Shannon Power,Brittany Mahomes' Skims Ad Sparks Backlash,Brittany and Patrick Mahomes star in a campaign for Kim Kardashian's Skims clothes brand ahead of the holidays.,Relationship,,https://www.newsweek.com/brittany-mahomes-kim-kardashian-skims-taylor-swift-1842757
Newsweek,Joe Kozlowski,"Travis Kelce's Bye Week Plans Aren't a Problem, Even if Your Gut Says So","If Travis Kelce is in fact traveling south for his bye week, that's not something to criticize him for.",Relationship,,https://www.newsweek.com/travis-kelce-bye-week-plans-arent-problem-1842298
Newsweek,Thomas Westerholm,Travis Kelce Might Go 'Closer to the Equator' During Chiefs Bye Week,"On his podcast, the Kansas City Chiefs star told his brother Jason that he plans to go ""somewhere sunny"" during his week off.",Relationship,,https://www.newsweek.com/travis-kelce-might-go-somewhere-sunny-during-chiefs-bye-week-1842042
Newsweek,H. Alan Scott,What is Going On with Jada Pinkett Smith?,Can we all agree that Jada Pinkett Smith is the most confusing person in American right now? It's impossible to keep up with everything she's saying.,Relationship,,https://www.newsweek.com/what-going-jada-pinkett-smith-1835191
Newsweek,Jamie Body,"Patrick Mahomes' Mom Slams Bullies Amid Jackson, Brittany Backlash","The mother of Patrick and Jackson Mahomes, Randi Martin, has shared several messages online that fans are deciphering.",Relationship,,https://www.newsweek.com/patrick-mahomes-mom-slams-bullies-amid-jackson-brittany-backlash-1840604
Newsweek,Thomas Westerholm,Jason Kelce Got Drug Test From NFL After Big Birthday Win,The Philadelphia Eagles center also had a viral altercation with Dallas Cowboys linebacker Damone Clark on a busy Sunday.,Relationship,,https://www.newsweek.com/jason-kelce-drug-test-nfl-birthday-1841183
Newsweek,Joe Kozlowski,Aaron Rodgers' Social Media Has Old Teammate Thinking About Early Return,When could Aaron Rodgers take the field for the New York Jets? A social media post may have highlighted a specific date.,Relationship,,https://www.newsweek.com/aaron-rodgers-social-media-has-old-teammate-thinking-about-early-return-1841311
Newsweek,Robert Read,NFL Week 7 Winners and Losers: Eagles Slow Down Dolphins Offense in SNF Win,The Eagles managed to mostly contain the top-ranked Dolphins offense in a 31-17 win on Sunday Night Football.,Relationship,,https://www.newsweek.com/nfl-week-7-winners-losers-1837057
Newsweek,Joe Kozlowski,Travis Kelce's New Business Venture Isn't a Touchdown With Chiefs Fans,"Think Travis Kelce has the Midas touch? Well, one of his newer endeavors isn't receiving the greatest reception online.",Relationship,,https://www.newsweek.com/travis-kelce-new-business-venture-isnt-touchdown-cheifs-fans-1840854
Newsweek,Robert Read,Patrick Mahomes Joining ESPN's ManningCast After Failed 'Audition' For Show,The Kansas City Chiefs quarterback was featured in an Omaha Productions skit with Peyton and Eli Manning over the summer.,Relationship,,https://www.newsweek.com/patrick-mahomes-joining-espn-manningcast-1843371
Newsweek,Thomas Westerholm,Shannon Sharpe: Travis Kelce at World Series Game 1 Was a 'Horrible' Look,"The former NFL tight end believes it was a ""horrible look"" for Chiefs star to travel to a World Series game on the Friday before he played the Broncos.",Relationship,,https://www.newsweek.com/shannon-sharpe-travis-kelce-world-series-game-1-horrible-look-1839216
Newsweek,Thomas Westerholm,Jason Kelce (Not Travis) Named One of People's Sexist Men Alive,"The Philadelphia Eagles center told the publication he and his family are ""just trying to have fun"" as his fame soars.",Relationship,,https://www.newsweek.com/jason-kelce-not-travis-named-one-people-sexiest-men-alive-1841888
Newsweek,Thomas Westerholm,Jason Kelce Came Into Her Hot Dog Restaurant and 'Tried To Roast the Queen',"The Eagles center made a good impression on employees at Wiener's Circle, including resident trash-talker Poochie Rollins.",Relationship,,https://www.newsweek.com/jason-kelce-came-her-restaurant-tried-roast-queen-1843550
Newsweek,Nubyjas Wilborn,Lamar Jackson Leads the Best Performers of Week 7 in the NFL,"Quarterbacks took the stage again this week, leading their teams to victory.",Relationship,,https://www.newsweek.com/nfl-best-performers-week-7-lamar-jackson-1837110
Newsweek,Joe Kozlowski,Travis Kelce Salary: How Much Does the Chiefs Tight End Make?,Travis Kelce is sitting squarely in the center of the pop-culture spotlight. Have you ever wondered about his earning power with the Chiefs?,Relationship,,https://www.newsweek.com/travis-kelce-salary-how-much-does-chiefs-tight-end-make-1836611
USA Today,Charles Curtis,Taylor Swift fans remix her Travis Kelce kiss into incredibly beautiful videos,These Taylor Swift and Travis Kelce remixes are the best.,Relationship,,https://ftw.usatoday.com/2023/11/taylor-swift-travis-kelce-kiss-videos-remix-edit-tiktok
USA Today,Charles Curtis,Taylor Swift is officially a Chiefs fan thanks to the way she sings the national anthem,Taylor Swift is just like every Chiefs fan now.,Relationship,,https://ftw.usatoday.com/2023/10/taylor-swift-chiefs-national-anthem-video
USA Today,Caroline Darney,11 photos of Taylor Swift going through all the emotions watching Travis Kelce at the Chiefs game,"Waving to fans, celebrating and more for Taylor Swift in her return to Arrowhead Stadium.",Relationship,,https://ftw.usatoday.com/lists/taylor-swift-travis-kelce-photos-kansas-city-chiefs-los-angeles-chargers
USA Today,Charles Curtis,Taylor Swift fans think her smile during Labyrinth as she sang 'falling in love again' is all about Travis Kelce,Was Taylor Swift singing a message to Travis Kelce during the Eras Tour? Fans think so.,Relationship,,https://ftw.usatoday.com/2023/11/taylor-swift-labryinth-travis-kelce-eras-tour-buenos-aires
USA Today,Caroline Darney,10 of Taylor Swift and Travis Kelce's most heartwarming moments from The Eras Tour in Argentina,Taylor Swift and Travis Kelce had the absolute best time Saturday night.,Relationship,,https://ftw.usatoday.com/lists/taylor-swift-travis-kelce-heartwarming-moments-eras-tour-buenos-aires-argentina
USA Today,Charles Curtis,Taylor Swift fans think they've found Travis Kelce's plane that's headed to Argentina,Could this be Travis Kelce flying down to see Taylor Swift at the Eras Tour?,Relationship,,https://ftw.usatoday.com/2023/11/travis-kelce-flight-taylor-swift-eras-tour-tracker-tiktok
USA Today,Mary Clarke,Taylor Swift and Brittany Mahomes shared a silly pregame dance in the duo’s return to KC,Taylor Swift and Brittany Mahomes had some adorable fun in their return to Arrowhead Stadium.,Relationship,,https://ftw.usatoday.com/2023/10/taylor-swift-brittany-mahomes-dance-chiefs-pregame-travis-kelce
USA Today,Cory Woodroof,Taylor Swift ran and kissed Travis Kelce at her Eras Tour concert stop in Argentina,"Well, Taylor Swift and Travis Kelce sure seem to like each other.",Relationship,,https://ftw.usatoday.com/2023/11/travis-kelce-taylor-swift-big-kiss-eras-tour-music-celebrity-news
USA Today,Charles Curtis,Travis Kelce has the smoothest answer when asked if he's in love with Taylor Swift,"IS TRAVIS KELCE IN LOVE WITH TAYLOR SWIFT? He actually has an answer beyond ""no comment.""",Relationship,,https://ftw.usatoday.com/2023/11/travis-kelce-taylor-swift-in-love-question-answer-video
USA Today,Charles Curtis,Will Taylor Swift show up to Chiefs - Eagles to cheer on Travis Kelce? 5 reasons the stars are aligning,Let's break down why Taylor Swift could make it happen on Monday.,Relationship,,https://ftw.usatoday.com/lists/taylor-swift-eagles-chiefs-travis-kelce-schedule
USA Today,Charles Curtis,"Taylor Swift and Travis Kelce will be 'engaged by May,' predicts actress Hilarie Burton",We're sure Taylor Swift fans are hoping this prediction comes true.,Relationship,,https://ftw.usatoday.com/2023/11/taylor-swift-travis-kelce-engaged-prediction-hilarie-burton
USA Today,Charles Curtis,The Taylor Swift and Brittany Mahomes secret handshake after Chiefs TDs is just the most fun,You have to love the Taylor Swift and Brittany Mahomes choreographed handshake.,Relationship,,https://ftw.usatoday.com/2023/10/taylor-swift-brittany-mahomes-secret-handshake-travis-kelce-video
USA Today,Charles Curtis,Video shows all the times Taylor Swift sang to Travis Kelce at the Eras Tour in Argentina,Taylor Swift made sure Travis Kelce knew she was singing to him.,Relationship,,https://ftw.usatoday.com/2023/11/taylor-swift-travis-kelce-eras-tour-singing-video
USA Today,Caroline Darney,Fans speculate Travis Kelce keeps texting Taylor Swift during episodes of New Heights podcast,"Honestly, if we could text Taylor Swift, we'd be doing it all the time, too.",Relationship,,https://ftw.usatoday.com/2023/11/travis-kelce-texting-taylor-swift-new-heights-podcast
USA Today,Charles Curtis,Tyreek Hill jokes Taylor Swift fans are 'a dangerous crew' after Travis Kelce question,He knew it would be trouble if he said something negative about Taylor Swift and Travis Kelce.,Relationship,,https://ftw.usatoday.com/2023/11/taylor-swift-travis-kelce-tyreek-hill-fans-quote
USA Today,Mary Clarke,Travis Kelce had a really good reason for missing Taylor Swift's first Eras Tour show in Argentina,Travis Kelce was in Kansas City for an important event while Taylor Swift kicked off her first show in Argentina.,Relationship,,https://ftw.usatoday.com/2023/11/travis-kelce-taylor-swift-eras-tour-argentina-patrick-mahomes-charity
USA Today,Charles Curtis,"How Taylor Swift could make it to a Travis Kelce Chiefs Super Bowl while on tour, according to Drew Barrymore",Drew Barrymore figured out how Taylor Swift could see Travis Kelce play the Super Bowl in person.,Relationship,,https://ftw.usatoday.com/2023/11/taylor-swft-travis-kelce-eras-tour-super-bowl-schedule-drew-barrymore
USA Today,Charles Curtis,Travis Kelce hints at flying to Taylor Swift's Eras Tour stop in Argentina in latest podcast ep,Could Travis Kelce be implying he's flying south to Argentina to see Taylor Swift for her Eras Tour stop?,Relationship,,https://ftw.usatoday.com/2023/11/travis-kelce-taylor-swift-eras-tour-argentina-podcast-jason
USA Today,Charles Curtis,Taylor Swift fans swoon over Travis Kelce’s hours-long red-eye flight to be at the Eras Tour in Argentina,"Travis Kelce took an overnight flight some 5,600 miles across the globe to be there for Taylor Swift!",Relationship,,https://ftw.usatoday.com/2023/11/travis-kelce-argentina-eras-tour-taylor-swift-photos-reaction
USA Today,Charles Curtis,Andy Reid is also a Taylor Swift fan for Travis Kelce: She 'can stay around all she wants',"When Kelce's stats are this good with Taylor Swift watching in person, you have to encourage it.",Relationship,,https://ftw.usatoday.com/2023/10/chiefs-taylor-swift-andy-reid-travis-kelce-video
USA Today,Charles Curtis,"4 Travis Kelce and Taylor Swift podcast revelations from his Argentina trip, including knowing Karma lyrics would change",Travis Kelce talked with his brother Jason on their New Heights podcast about his trip to see Taylor Swift in Argentina.,Relationship,,https://ftw.usatoday.com/lists/travis-kelce-taylor-swift-jason-podcast-new-heights-karma
USA Today,Caroline Darney,Brittany Mahomes shared a glimpse of what it was like to hang out with Taylor Swift in NYC,Swift spent time with the spouses of three Chiefs' players this past weekend.,Relationship,,https://ftw.usatoday.com/2023/11/taylor-swift-brittany-mahomes-instagram-travis-kelce
USA Today,Caroline Darney,Taylor Swift and Brittany Mahomes had dinner in NYC with Selena Gomez instead of going to Germany and we get it,Swift didn't make the trip to Europe with the next international leg of The Eras Tour starting soon.,Relationship,,https://ftw.usatoday.com/2023/11/taylor-swift-brittany-mahomes-germany-selena-gomez-sophie-turner
USA Today,Michelle R. Martinelli,Travis Kelce looked like he was having a blast at Taylor Swift’s Buenos Aires Eras Tour concert,"Travis Kelce was dancing, eating snacks and hanging out with Taylor Swift's dad at the Eras Tour.",Relationship,,https://ftw.usatoday.com/2023/11/taylor-swift-travis-kelce-buenos-aires-argentina-eras-tour
USA Today,Charles Curtis,Travis Kelce did an adorable Taylor Swift Shake it Off dance as the song played at the World Series,Travis Kelce danced to Taylor Swift's music at Game 1 of the World Series!,Relationship,,https://ftw.usatoday.com/2023/10/travis-kelce-taylor-swift-shake-it-off-world-series
USA Today,Caroline Darney,Taylor Swift reportedly hosted wives of Travis Kelce's teammates at a Chiefs watch party,Wives of Travis Kelce's teammates were seen leaving Swift's Tribeca home on Sunday.,Relationship,,https://ftw.usatoday.com/2023/11/taylor-swift-travis-kelce-brittany-mahomes-chiefs-watch-party-nyc
USA Today,Charles Curtis,Taylor Swift fans think her grateful message to Buenos Aires used one of Travis Kelce's favorite phrases,"Maybe Taylor Swift already has the word “electric” in her vocabulary — heck, she has a song called Electric Touch! — to describe the die-hard crowds during the Eras Tour, bu…",Relationship,,https://ftw.usatoday.com/2023/11/taylor-swift-electric-travis-kelce-argentina-message
USA Today,Charles Curtis,Travis Kelce adorably filmed himself singing to Taylor Swift's Love Story,This is too perfect.,Relationship,,https://ftw.usatoday.com/2023/10/travis-kelce-taylor-swifts-love-story-singing-video
USA Today,Charles Curtis,Travis Kelce laughed so hard at a 'Taylor Swift put Travis on the map' Halloween costume,Travis Kelce loved this and so did we.,Relationship,,https://ftw.usatoday.com/2023/11/travis-kelce-taylor-swift-map-meme-halloween-costume-reaction
USA Today,Charles Curtis,Taylor Swift fans all made the same joke about her and Travis Kelce riding a golf cart to an afterparty,Riding in a getaway car(t).,Relationship,,https://ftw.usatoday.com/2023/10/taylor-swift-travis-kelce-golf-cart-photos-chiefs-afterparty
USA Today,Caroline Darney,Taylor Swift sports new friendship bracelet with beau Travis Kelce’s jersey number on it at Chiefs game,"This is basically the 2023 version of wearing a letter jacket, right?",Relationship,,https://ftw.usatoday.com/2023/10/taylor-swift-travis-kelce-friendship-bracelet-chiefs
USA Today,Charles Curtis,"Travis Kelce will travel to Taylor Swift's Eras Tour stop in Argentina, per multiple reports",Multiple reports say Travis Kelce is headed down to Buenos Aires for Taylor Swift's Eras Tour stop there.,Relationship,,https://ftw.usatoday.com/2023/11/travis-kelce-taylor-swifts-eras-tour-argentina-reports
USA Today,Charles Curtis,Will Taylor Swift fans send the Travis and Jason Kelce holiday song to No. 1?,"That's right, the Kelce brothers have a holiday song coming out!",Relationship,,https://ftw.usatoday.com/2023/11/travis-kelce-jason-christmas-song-taylor-swift-spotify
USA Today,Charles Curtis,Travis Kelce addresses photos of him holding Taylor Swift's hand like a football,Why does he hold her hand with both of his? It looks like he's holding a football!,Relationship,,https://ftw.usatoday.com/2023/10/travis-kelce-taylor-swift-hand-holding-football-photos
USA Today,Caroline Darney,Donna Kelce discusses seeing The Eras Tour movie and whether Taylor Swift will be there for Chiefs - Eagles,"Momma Kelce said the film adaptation of the popular tour was ""amazing.""",Relationship,,https://ftw.usatoday.com/2023/11/donna-kelce-taylor-swift-eras-tour-movie-chiefs-eagles-travis-kelce
USA Today,Andrew Joseph,The Broncos played Taylor Swift's music in the stadium after upsetting the Chiefs,Peak pettiness.,Relationship,,https://ftw.usatoday.com/lists/chiefs-broncos-stadium-music-taylor-swift-shake-it-off-video-reaction
USA Today,Charles Curtis,Travis Kelce's reaction to Taylor Swift changing the lyrics to Karma to be about him had fans losing it,"“Karma is the guy on the Chiefs, coming straight home to me.”",Relationship,,https://ftw.usatoday.com/2023/11/travis-kelce-karma-taylor-swift-lyrics-reaction-videos
USA Today,Caroline Darney,Travis Kelce fist-pumps after a ‘Taylor Swift’s boyfriend’ cheer from an enthusiastic fan,Kelce can add one more title to his long list of accolades.,Relationship,,https://ftw.usatoday.com/2023/10/travis-kelce-taylor-swift-boyfriend-video-chiefs
USA Today,Charles Curtis,Hear Travis and Jason Kelce's delightful Fairytale of Philadelphia Christmas song duet,The Kelce brothers sound so good together.,Relationship,,https://ftw.usatoday.com/2023/11/travis-jason-kelce-song-fairtytale-of-philadelphia-video
USA Today,Charles Curtis,Jason Kelce says 'I’m not even the sexiest man in my family' after People's Sexiest Man Alive feature,We assume Jason Kelce is referring to Travis Kelce here.,Relationship,,https://ftw.usatoday.com/2023/11/jason-kelce-travis-people-sexiest-man-alive-quote
USA Today,Meghan L. Hall,Don't let Travis Kelce distract you from Jason Kelce being among People's Sexiest Men Alive,"Excuse me, Travis Kelce, but Jason Kelce must be protected AT ALL COSTS.",Relationship,,https://ftw.usatoday.com/2023/11/people-sexiest-man-alive-travis-kelce-jason-kelce
